# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"After Javed Akhtar's 'hardly literate' players tweet, 6th fail Madhur Bhandarkar has a valid point",3498826,79,79,0,0.00
"After Javed Akhtar's 'hardly literate' players tweet, 6th fail Madhur Bhandarkar has a valid point",888012,79,79,0,0.00
"After Rajinikanths 2.0 gets delayed, Vijay-Atlee film joins Diwali release race",4043088,79,79,0,0.00
"After Regal, Delhis single screen theatre Shiela shuts down",683356,79,79,0,0.00
"After Shekhar Suman, Adhyayen Suman takes a jibe at Rangoon and Kangana Ranaut",3870972,79,79,0,0.00
"After Sunil Grover asks Kapil Sharma not to act like God, Kapil tries to appease him with a special invite",3870972,79,79,0,0.00
"Aishwarya Rai Bachchan honoured with Dadasaheb Phalke Award for Sarbjit, see pics",1984056,79,79,0,0.00
"Aishwarya Rai Bachchan, Abhishek Bachchan 10th wedding anniversary: 5 times they proved theyre head-over-heels in love",3870972,79,79,0,0.00
Aishwarya Rai Bachchans father Krishnaraj Rai dead,3870972,79,79,0,0.00
Aishwarya Rajesh replaces Amala Paul in Dhanushs Vada Chennai,5465017,79,79,0,0.00
"Aiyaary motion poster: Sidharth Malhotra, Manoj Bajpayee and Neeraj Pandeys film looks gritty, see pic",411794,79,79,0,0.00
"Ajay Devgn on Shivaays National Award win: Not surprised, it is well deserved",3870972,79,79,0,0.00
Ajay Devgn's next is a rom-com but who is that lady behind him?,1904120,79,79,0,0.00
"Ajay Devgns son Yug visits him on Golmaal 4 sets and their candid moment is the best weve seen so far, see pic",5719523,79,79,0,0.00
Akhil Akkineni's next with Vikram Kumar to start rolling from April 1,3184078,79,79,0,0.00
Akshara Haasan: India needs to become more progressive,1956868,79,79,0,0.00
Akshay Kumar and Hrithik Roshan to do a film together?,3953588,79,79,0,0.00
Akshay Kumar and Sonam Kapoor celebrate their National Award win on PadMan sets amid cake and champagne. See pics,1984056,79,79,0,0.00
"Akshay Kumar calls Ranveer Singh, Tiger Shroff and Vidyut Jammwal great action heroes",4377734,79,79,0,0.00
Akshay Kumar deserves National Award: Suniel Shetty,683356,79,79,0,0.00
Akshay Kumar opens up about his National Award win controversy and box office clash with Shah Rukh Khan,2172626,79,79,0,0.00
Akshay Kumar teaches daughter Nitara about humanity by pointing at PM Modi's Mann Ki Baat. Watch video,4131804,79,79,0,0.00
"Akshay Kumar to Varun Dhawan: You will never guess who their Valentine was, see pics",2708372,79,79,0,0.00
Akshay Kumar told PM Narendra Modi about Toilet Ek Prem Katha and the title alone made him smile. See pic,4578714,79,79,0,0.00
"Akshay Kumar, Twinkle Khanna meet real life PadMan. See pics",5687415,79,79,0,0.00
Akshay Kumar's daughter Nitara is already a martial arts champ. He has a message and video for all,5473595,79,79,0,0.00
Akshay Kumar's dulha look from Toilet: Ek Prem Katha will remind you of his real wedding. See pics,5262637,79,79,0,0.00
"Akshay Kumars National Award win: Why are people questioning Akshays win, says Priyadarshan",6215137,79,79,0,0.00
"Ali Fazal's look from British film Victoria and Abdul out, see pics",5768437,79,79,0,0.00
Alia Bhatt and I can say no to Karan Johar for a film: Varun Dhawan,3870972,79,79,0,0.00
"Alia Bhatt confesses she is a Prabhas fan, calls Baahubali 2 a rock-buster",6813771,79,79,0,0.00
Alia Bhatt consults these people before posting a picture on Instagram,2238974,79,79,0,0.00
"Alia Bhatt lost the National Award, but found a place in Forbes Under 30 Asia list",6303283,79,79,0,0.00
Alia Bhatt on Kangana Ranaut's nepotism remark: We're talking too much about it,3870972,79,79,0,0.00
"Alia Bhatt reveals what her father Mahesh Bhatt told her about being trolled for low IQ, and it is the best advice",3870972,79,79,0,0.00
"Alia Bhatt says she has brother, sister in Karan Johar's twins, reveals 'she's bursting with joy'",207798,79,79,0,0.00
"Alia Bhatt says she has brother, sister in Karan Johar's twins, reveals 'she's bursting with joy'",3870972,79,79,0,0.00
"Alia Bhatt says she has brother, sister in Karan Johar's twins, reveals 'she's bursting with joy'",5812963,79,79,0,0.00
"Alia Bhatt wrote a beautiful note on her grandmother's birthday, and our hearts are melting. Watch videos, pic",985150,79,79,0,0.00
"Alia Bhatt, Mahesh Bhatt get death threats, one person arrested",3870972,79,79,0,0.00
All Dressed Up and Nowhere To Go,3870972,79,79,0,0.00
All Sound and Fury,5547581,79,79,0,0.00
"Allu Arjun celebrates sons birthday in Goa, see pics",3633706,79,79,0,0.00
"Allu Arjun celebrates sons birthday in Goa, see pics",411794,79,79,0,0.00
"Alok Nath on Reema Lagoo death: It is a horrible news, I am too sad to even think",6808625,79,79,0,0.00
"Along with Aishwarya Rai, Sonam Kapoor, Deepika Padukone, 2.0 star Amy Jackson to attend Cannes film festival?",2180590,79,79,0,0.00
"Along with Aishwarya Rai, Sonam Kapoor, Deepika Padukone, 2.0 star Amy Jackson to attend Cannes film festival?",6486783,79,79,0,0.00
Always wished to work with Naseeruddin Shah: Sayani Gupta,4920737,79,79,0,0.00
"American cinema guilds, SAG-AFTRA denounce Donald Trump's executive order",4409778,79,79,0,0.00
"Amit Sadh wants to scale the Mount Everest in 2019, begins preparations",5256167,79,79,0,0.00
Amitabh Bachchan about MS Dhoni on the sets of Baghban: All of us in absolute awe of the man,3269178,79,79,0,0.00
"Amitabh Bachchan completes 48 years in Bollywood, writes a nostalgic blog page. Watch videos, pics",1063136,79,79,0,0.00
"Amitabh Bachchan completes 48 years in Bollywood, writes a nostalgic blog page. Watch videos, pics",3184078,79,79,0,0.00
"Amitabh Bachchan inaugurates the new CBFC office in Mumbai, see pics",207798,79,79,0,0.00
"Amitabh Bachchan inaugurates the new CBFC office in Mumbai, see pics",5771571,79,79,0,0.00
