# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170601-20170618
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
New sensors provide robots sense of touch,1167198,5,5,0,0.00
New system produces fuel from carbon dioxide,6984163,5,5,0,0.00
New technique to make prosthetic limbs feel more natural,1167198,5,5,0,0.00
"Nintendo at E3 2017: Super Mario Odyssey gets release date, new Pokemon, and more titles announced",3856704,5,5,0,0.00
"Nokia 3 goes on sale in India: A look at launch offers, price and features",216996,5,5,0,0.00
"Nokia 3 goes on sale in India: A look at launch offers, price and features",2246588,5,5,0,0.00
"Nokia 3 goes on sale in India: A look at launch offers, price and features",2910176,5,5,0,0.00
"Nokia 3 goes on sale in India: A look at launch offers, price and features",3269178,5,5,0,0.00
"Nokia 3 goes on sale in India: A look at launch offers, price and features",3972386,5,5,0,0.00
"Nokia 3 goes on sale in India: A look at launch offers, price and features",6982119,5,5,0,0.00
"Nokia 3 goes on sale in India: A look at launch offers, price and features",7008469,5,5,0,0.00
"Nokia 3 goes on sale in India: A look at launch offers, price and features",7011627,5,5,0,0.00
"Nokia 3 vs Xiaomi Redmi 4 vs YU Yureka Black: Price, Specifications comparison",216996,5,5,0,0.00
Nokia 3310 relaunched in its home market Finland,2388658,5,5,0,0.00
Nokia 3310 relaunched in its home market Finland,4957979,5,5,0,0.00
Nokia 3310 relaunched in its home market Finland,6358493,5,5,0,0.00
Nokia 3310 relaunched in its home market Finland,6922465,5,5,0,0.00
"Nokia 3310 review: Living with this feature phone, is it really for you?",1725350,5,5,0,0.00
"Nokia 3310 review: Living with this feature phone, is it really for you?",6916397,5,5,0,0.00
Nokia 6 pre-bookings open on Amazon from July 14: Here are the details,216996,5,5,0,0.00
Nokia 6 pre-bookings open on Amazon from July 14: Here are the details,6989889,5,5,0,0.00
"Nokia 6 vs Moto G5 Plus vs Lenovo Z2 Plus: Specifications, price comparison",2246588,5,5,0,0.00
"Nokia 6 vs Moto G5 Plus vs Lenovo Z2 Plus: Specifications, price comparison",6993157,5,5,0,0.00
"Nokia 6, 5, and 3 set to launch in India by the end of June: Report",1725350,5,5,0,0.00
"Nokia 6, Nokia 5 and Nokia 3 India launch set for June 13",216996,5,5,0,0.00
"Nokia 6, Nokia 5 and Nokia 3 India launch set for June 13",2902540,5,5,0,0.00
"Nokia 6, Nokia 5, and Nokia 3 India launch confirmed for June 13",1119436,5,5,0,0.00
"Nokia 6, Nokia 5, and Nokia 3 India launch confirmed for June 13",216996,5,5,0,0.00
"Nokia 6, Nokia 5, and Nokia 3 India launch confirmed for June 13",6966165,5,5,0,0.00
"Nokia 6, Nokia 5, and Nokia 3 India launch confirmed for June 13",6967819,5,5,0,0.00
"Nokia 6, Nokia 5, and Nokia 3 to launch in India today: Price, specifications, and more",5510083,5,5,0,0.00
"Nokia 6, Nokia 5, Nokia 3 launch: Price in India, sale date, launch offers and more",3118048,5,5,0,0.00
"Nokia 6, Nokia 5, Nokia 3 launch: Price in India, sale date, launch offers and more",4957979,5,5,0,0.00
"Nokia 6, Nokia 5, Nokia 3 to receive Android O update, confirms HMD Global",2517118,5,5,0,0.00
"Nokia 9 flagship smartphone with Snapdragon 835, 4GB RAM spotted",2517118,5,5,0,0.00
