# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
Bayer Leverkusen sign Jamaica forward Leon Bailey from Genk,2375876,79,79,0,0.00
Bayer Leverkusen sign Jamaica forward Leon Bailey from Genk,5072929,79,79,0,0.00
"Bayern Munich defenders Jerome Boateng, Javi Martinez ruled out against Mainz 05",2037182,79,79,0,0.00
Bayern Munich win fifth consecutive Bundesliga title,2551038,79,79,0,0.00
BCCI 'RFP' for IPL 2017 Opening Ceremony has strict guidelines,3816084,79,79,0,0.00
BCCI acknowledges women cricketers in its annual awards,5076159,79,79,0,0.00
BCCI and Cricket Australia to partner for exchange programs,3816084,79,79,0,0.00
BCCI CEO shoots down request for early release of IPL funds,2964190,79,79,0,0.00
BCCI CoA to meet office-bearers ahead of IPL 10 opening fixture,3649878,79,79,0,0.00
BCCI confirm Indias participation in ICC Champions Trophy,3269178,79,79,0,0.00
"BCCI General Manager RP Shah resigns, cites health as reason",4999293,79,79,0,0.00
"BCCI GM RP Shah resigns, cites health as reason",4170852,79,79,0,0.00
BCCI lodges and withdraws complaint,2235140,79,79,0,0.00
BCCI non-compliant on 10 of 11 Lodha reforms: COA report,5839983,79,79,0,0.00
"BCCI officials call for SGM, CoA steps in",3946142,79,79,0,0.00
BCCI ready to escalate; may pull out of all ICC events,683356,79,79,0,0.00
